# v_p0  v_p1  v_p2
2753905 -388508 -29734
3307002 -140344 -88179
2777089 -139559 -57696
2406534 -348445 374
1768933 -27716 72428
2070894 -277312 87600
1998365 -242680 62762
1899353 -142723 28796
2457073 -15586 67373
2092933 -383064 52445
2011534 -201968 48423
1978043 -143549 109579
1953124 -88429 75814
1962267 17911 74004
2336358 -305821 62146
2054508 268152 38958
1797505 290519 116955
1397529 259999 241963
1895533 237654 9909
2139692 13709 -69434
2468796 357013 67342
2824463 413790 -22459
1938053 125140 114858
1988205 293311 24734
3644069 344029 17390
3046742 -286361 -30741
3377400 -104479 -76642
3951009 -419066 -39130
4110430 -502452 -67664
2963149 -34346 -32571
3353685 751898 30227
2053715 387359 185012
2488671 626680 143087
1916729 561715 209563
2385675 169079 256881
2576666 192573 227811
2816010 263306 262374
3450596 45574 -24675
2450517 347915 282459
2995500 -41814 156644
3468937 -200751 30390
4912874 -472918 -132650
3091840 -390446 351292
3824965 -483896 104372
3210045 211872 31249
3397620 332912 165232
2877336 488079 168154
2600755 702958 153292
2777063 399071 111770
2240210 542875 196976
2953473 205439 -35211
3864687 116053 -84486
2077197 653678 241383
2717812 77440 81983
2874278 -209483 149166
3924315 -69784 -185436
3178652 -5153 -39039
1696298 265543 212781
2374802 47655 66824
2321697 32488 19084
3035400 201539 -45335
2373624 331371 78565
2448392 349321 67823
2783132 -297374 19557
3045370 6114 -14448
2849195 263819 62803
2550900 -78854 20607
2234339 -115426 146890
2877208 -118817 -8802
2622758 -115986 181303
2633263 341490 -14145
3500784 223666 -84447
2790203 200693 -7516
1495723 -112451 159981
2394499 -15835 48547
2168993 -28293 144832
2389779 -16996 18126
3734055 -151972 39700
2545288 292078 29916
2807425 -84458 -16753
2104283 101034 28002
3456807 143771 -164167
866045 33127 131892
1564073 161658 75769
2172912 231675 95153
2726956 367301 76588
2121570 81586 14538
2437197 8769 -19787
4046083 -127720 -154586
2396609 266074 26746
3796879 280281 -171510
2077862 78989 55346
1575941 313585 148302
2706782 366028 -5321
1420638 74216 105529
1494735 88392 104166
1939253 50169 38969
1641043 -106601 57149
1865026 -182317 63828
2142393 -231003 10912
2914211 -314782 -141336
3651344 -198506 -163510
4097090 -366850 -194676
3138171 33852 16906
3049700 -46975 17137
2523941 -289423 41880
2946643 -175031 113353
3312437 -65500 -83952
2241280 -163425 -48438
2264296 -334662 14602
2208876 18477 17023
2994833 -25251 -20374
3537997 -30942 -122784
2991551 -227888 -36705
2791164 325556 53574
3181791 95460 -3157
3115533 -169082 -94514
3325916 -135465 -113988
3798414 27536 -52159
2889413 171839 68707
3114473 -249705 -46990
2462791 35786 33718
2374381 -69309 91125
2110219 55851 16939
1797533 191651 85166
2282122 424891 38427
2083884 282892 49223
1821907 130705 53162
2217874 196417 45342
2492833 164091 8816
2992097 10826 -13080
2139414 56412 39249
1678017 -77626 127933
1484197 -13621 131780
2083065 170682 16713
2299847 -6368 5887
2556147 241964 135680
2540507 459707 140014
2988368 390321 20623
2992388 119605 -36266
4535476 -58487 -146776
4147557 -186783 -143260
2972079 -73863 -3364
2431346 97873 61287
2763569 40002 -38971
2318370 147997 -6495
2072547 134332 13999
1977783 -94746 61367
2708582 349043 -18032
2535132 91715 -73380
3039278 -14443 -84438
3590491 19038 -180269
3244798 143570 -91840
3947504 -145039 -167634
3541986 -765563 -28923
2441788 -176984 49437
2822363 -313905 -20748
3190432 -387951 -5195
3691500 -213816 -48563
3011628 -485121 34495
2184188 -369837 49617
3053647 -308912 -76095
2569971 -278327 -58188
2030389 -331173 15536
1852572 103113 52987
1925005 -124776 64570
1766481 -73256 93288
1734948 -60389 54775
2628995 47260 2493
1552831 -148518 166289
1731328 -33614 115774
2105642 -5596 25718
2064807 7399 12569
2107326 154614 49366
2124261 -183040 48783
2606551 223103 -88754
2497948 376848 -35956
2298059 555337 36732
2279596 185327 -62140
1999512 -98573 -28967
3159379 361532 -70468
3442271 243130 -143143
2405707 238863 -3734
2397838 292256 -23994
4167478 335105 -59579
2606933 -254354 39991
3186755 -270821 -75060
3441102 -476104 -12621
3438542 -579491 -12789
2779978 -2214 35933
4712511 486755 -277303
3095853 521852 -59068
3592077 760164 -27785
3217613 714249 -66216
3130525 531590 92724
3148577 595995 153277
3551935 714806 159059
3207455 122361 110516
3543551 704191 46072
3099194 275529 160958
3173269 -47319 101257
3825520 -445397 128225
3345491 217108 210332
3125783 -41588 285618
3702306 148320 -98587
4322699 467185 -53260
3765957 744520 54413
3808397 853187 -25958
3390551 589173 61259
3252689 811399 57092
3047834 170820 3542
3650556 95539 48315
3493577 889399 -26997
2644441 401510 211288
2513940 291335 315802
3206643 -230617 50264
2728957 118847 171475
2329004 632728 136539
2495962 182770 64786
2444904 19725 -20453
3262620 55913 -85785
3155517 285333 -117815
3136345 336452 -75308
2463520 -227927 43607
2963030 11976 23500
3370457 318859 -33192
2419403 13608 61476
2484817 53035 29853
2685856 -142275 16303
3021232 76074 7922
3031296 270907 -52755
3741951 -22830 -142943
3165524 75292 -106276
1680193 154694 92069
2539981 29040 -9056
2553065 142246 9018
2485432 -29332 -31402
3600758 -28410 57556
3024954 269152 -53178
2439245 25755 123907
2105141 234969 97075
3232589 -102802 -62430
1114780 254391 88327
1969172 222377 -12815
2774124 298955 -44449
3453370 399047 -66205
2181239 136734 34880
2475653 -59651 -46121
3555783 -316554 -42936
2841400 234960 -54212
3904123 -104612 -179593
2195240 209390 66485
2218900 531086 56459
3300875 220830 -130082
1746226 217063 30811
1811676 249719 42538
2013964 129844 45339
1560192 28806 74648
1592350 51208 149903
1772641 -130828 89616
2124774 -441755 29714
3072884 -423080 -52167
3223443 -597567 -31787
3331749 2008 -55890
3132427 -63965 -40084
2305893 -200996 30880
3019431 22651 51411
3171048 -238952 -88240
1942513 -218273 -3510
1839185 -223319 75569
2365196 2939 -43374
2951484 -55281 -18939
3306612 -249793 -84861
2547880 -212885 56350
3443476 283185 -91014
3344514 63271 -38005
2748181 -313289 -42074
3009234 -357998 -84844
3744690 -61924 -37106
3406542 185176 -72168
2746563 -305428 -8989
2589960 67380 2220
2502144 45417 33486
2275821 28156 -34211
2276160 251683 -21512
3107153 307649 -152455
2619142 277291 -57111
2100472 192989 4451
2612951 225838 -31072
2813674 102722 -69078
3039039 -43252 -39222
2397943 41156 -47806
1771053 170037 108369
1630909 237125 117260
2400074 115150 -55442
2405662 -65278 -52798
3254791 345661 -32511
3667547 457642 -137743
3673048 280941 -124643
3057110 59475 -26436
4181503 -283968 -70860
3558969 -362580 -12935
2883194 -78940 1673
2691358 137728 2026
2582600 42737 53015
2499497 108733 -28731
2335307 81733 -50308
1983934 -14698 36150
3340866 124712 -182261
2597403 -90455 -99045
3008804 -240107 -124468
3287575 -290018 -110799
3343298 -83538 -120578
3485084 -435770 -96068
2559004 -714615 72550
2316601 -70753 49956
2436263 -327822 6565
2654688 -307489 73055
3370727 -259586 -13538
2373019 -290882 138983
1780877 -217005 95447
2509570 -392628 4531
2013583 -289998 54813
1650322 -274742 47773
2100518 163693 5229
1909172 -19600 41168
1910924 59120 30335
1712501 64721 64850
2710561 29128 -16011
1702308 148435 104296
1905114 176155 73032
2216348 -16416 -25014
2195987 -34005 -47279
2478842 167861 -37950
2053868 -126471 13882
2839103 -32557 -145510
3016962 188009 -134411
3255714 410781 -160723
2405124 42264 -67046
1674114 -53101 74865
3596559 116292 -152610
3555718 -74378 -155001
2749336 154459 -64827
2711346 215863 -48917
4746250 46133 -220296
2418723 -188846 26686
2588645 -310273 52877
2780986 -428047 74103
2737035 -554158 43698
2976211 -2630 -46426
4905303 -124673 -282718
3799423 227882 -196157
4679973 502748 -218013
4123961 392957 -213258
4117724 514179 -101003
4399726 664215 -105417
5031523 740226 -153903
3430275 397335 125393
4902470 468314 -275397
3780264 511278 40641
3430286 75349 484
3641085 -200605 71336
4419656 296280 -129571
3768599 372363 87363
3814203 -113473 -137698
5110927 129954 -256893
5081870 588872 -215701
5070876 559633 -257551
4348139 563840 -97338
4443204 740631 -115968
3206268 198024 14154
3848800 191435 25810
4785953 566531 -261923
3615195 694404 35511
3448668 802638 154072
2719490 84125 222131
2888081 575328 248786
3326356 775166 14033
2768680 298295 51336
2313560 27178 43893
3032656 -35408 13973
3320244 1821 -126562
3391194 151402 -79979
2224485 -118293 71638
2940698 98589 55994
3926617 96440 -177585
2587804 100601 15278
2645616 54372 -15021
2318254 20757 143189
3228579 -8742 -64147
3274633 147908 -67214
3486547 -270275 -97689
3125309 -148725 -104888
2184978 202615 -43489
2631612 -38863 -49192
2874368 37950 -86957
2473113 -124706 -57947
3801384 -3088 -32091
3343996 99558 -109535
2605167 303790 123108
2556526 393114 39635
2770259 -65433 94513
1519691 390895 53600
2223060 157979 -39479
3258491 66916 -169656
4047741 100630 -209415
2434315 175071 -5613
2248148 -111721 12980
3087779 -339132 15665
3082859 85412 -88262
3294341 -306193 -11747
2575781 293650 12522
3055982 504991 -76585
3319887 -37980 -100271
2096412 209372 -26175
2298056 226711 -60535
2154527 239489 63585
1658602 179336 76928
1961033 288785 67181
1684593 85678 116730
1421734 -207165 187494
2389013 -405291 60461
2349471 -515161 100929
3341278 -163022 -93134
3080213 -184975 -69858
2208747 -187063 -8964
3391436 -41569 -106873
2707235 -361779 -20109
1590464 -159731 64358
1769041 -107576 36305
2383675 -135064 -78353
2923938 -119750 -43816
2778552 -320229 16264
2299062 -34905 108232
3675535 49421 -118684
3480045 -74922 -96708
2272147 -327942 22487
2266646 -381214 69983
3663646 -135931 -44642
3755717 -107353 -201312
2315712 -268569 50879
2675286 59455 -7305
2555856 111501 43352
2209214 -22938 -5701
2568182 157535 -58169
3365645 -86138 -214041
2952381 87915 -119824
2411415 139385 -55905
2905077 84594 -88021
2895144 -72990 -96527
2935621 -119900 -30209
2363947 -62850 -38313
2240194 293297 9343
2059791 430001 77004
2308688 55583 17615
2205504 -145732 -13749
3742609 164760 -129720
4172976 36314 -245730
3912630 -35376 -173621
3214861 -37397 -87479
3737985 -360000 -20337
3013297 -266164 83230
2825240 -79360 -7112
2793553 161824 21149
2586649 220750 105560
2579252 48116 -29539
2230291 30219 16284
1919790 99111 79761
3100744 -192378 -96847
2221772 -213366 -5873
2438779 -404377 -21334
2627470 -374905 25427
2938911 -239992 -19752
2562655 -428385 107642
1808054 -509050 130822
2337027 5372 27601
2031920 -274404 49640
2436623 -159197 66753
3174968 -322834 -52962
2307278 -42061 97166
1713100 -43431 69567
1925066 -273138 109332
1616455 -79083 142791
1353345 -136043 85583
2392106 114146 -57936
2002990 29552 4472
2162853 31134 -55613
1925653 161084 23430
2777696 -20554 -41836
2290826 183294 -71205
2419585 186965 -65326
2070182 -26782 27008
2019287 -101265 -1582
2681134 38363 -79166
1921160 -95123 22926
2400053 -216524 -14970
2971956 -48874 -86951
3513179 55248 -171505
2217944 -13302 17004
1626262 152083 115328
3361232 -112905 -54428
3060250 -265968 -19916
2769656 48077 -31408
2846013 125303 -33994
4401513 -367069 -143584
2176856 -108767 65730
2080265 -53856 188704
2289705 -188834 150015
2096019 -396398 112759
2989736 -153218 -83967
4086553 -475149 -66732
3545844 -52103 -54953
4967103 25836 -227585
4089103 52648 -107019
4665399 214402 -177988
5331593 218090 -309453
6019535 166684 -376410
4387544 443870 -97457
5213725 -210349 -351415
4793787 344802 -202592
3655841 -33819 -84561
3789194 -229177 -78913
4776290 -133741 -244474
4753269 245144 -193378
3360275 -294025 -33874
4828578 -350283 -185550
5681627 -11727 -345229
5436080 -33393 -300286
5035897 228615 -218778
5189306 429958 -183779
3552270 168898 -53499
4209381 158099 -51360
4969375 63494 -208116
4915316 448246 -267192
5003419 792131 -161102
3374241 398187 50463
4103040 907699 51734
4286562 712879 -76229
3121119 393289 48495
2189194 221339 147020
2795403 124810 131087
2853552 -81935 50400
3200652 120371 55227
2094680 67961 115269
3185536 176654 11723
3739913 -244898 -130665
2842158 57081 -57331
2718620 15834 -31490
2597026 297880 93211
3093389 -104143 -31864
3387569 3988 -82560
2968922 -388514 -19312
2739211 -294757 -36597
2463911 31562 -111050
2530551 -133558 -43157
2704343 -89615 -27445
2178292 -199971 -2819
3834701 -118422 -71311
3323325 -119756 -104996
3407615 372443 -69858
3259975 331169 -102113
2790980 167522 107331
2051916 462000 9457
2340014 85830 -37541
3048477 -248755 -120043
3757398 -263891 -122859
2715403 98420 -65652
1961979 23027 113182
2691099 -269062 54469
3064710 -86739 -81020
2795616 -199834 90563
3037782 238293 -69163
3563786 290713 -122683
2913580 -97839 40038
2261485 161738 -17958
2483939 75091 -75069
2519311 347168 33619
1988875 307430 40585
2565832 280394 -65868
1951890 287643 83005
1400227 192260 193605
1962996 -234259 104948
1892103 -275627 127196
2935379 -285427 -17599
2707097 -277135 -10648
1922519 -172637 35479
3233277 -288436 -109596
2123983 -292091 86600
1455437 4630 88203
1747913 -71353 7991
2029131 -229380 -6595
2772871 -216181 -50364
2427148 -238908 46558
2533713 118112 28020
3528473 -139661 -76759
3322125 -285355 -106036
1946729 -261770 35408
1840778 -143574 137881
3577394 -273123 -93560
3338109 -480711 -149915
2021032 -116523 93387
2745435 40007 -15927
2722124 205525 39415
2081563 22891 47009
2590369 74455 -19521
2816558 -403280 -87342
2851162 -128034 -86246
2576716 -16812 -99293
2710929 -10050 7819
2513873 -183710 8831
2672110 -128254 27807
2120108 -63018 36661
2729308 207018 -90343
2673534 533315 21354
2221913 197689 105952
1922953 -99380 52619
3795647 -107654 -140182
3793430 -378036 -159396
3583321 -328584 -112361
3223560 -298690 -160395
3404703 -419663 -43259
2971627 -154090 13335
2770816 -113330 -24566
3055174 179898 -17029
3105113 353117 9216
2566170 4365 -13330
2124946 160233 99160
2150418 253342 56814
2437675 -176688 101794
1729757 -74034 139001
1745081 -294452 121949
2133370 -227255 105958
2511362 -166882 73356
2176100 -124987 153496
1369201 -211256 163522
2418690 38682 2725
1758649 -142899 76518
2445000 -76190 14473
2796290 -440940 -53919
2569228 49487 -9973
1875273 27291 -1328
1788043 -42440 100626
1812765 170256 80365
1392199 7886 43189
2453716 -25197 -64712
2040150 22999 -111
2170688 -112877 -75688
2181876 157800 -16874
2730447 -127578 -52929
2490203 -45535 -125398
2621948 -17269 -114136
1903121 116941 114858
1636000 32276 143305
2543369 -82595 -31213
1839496 -38442 28993
1881799 -75028 139839
2664208 -126964 4344
3199102 -187278 -68194
2094099 95560 85617
2022739 326514 49861
2952291 -76044 76340
2519178 -152786 117958
2645162 60158 42622
2864694 98377 4420
3392269 -390502 118253
2029933 85082 122005
2337126 297434 132278
2411892 58130 72499
1797883 -146183 124207
2591470 -251640 -2647
3273366 -444370 80480
3217171 -809 70478
4471969 -287353 -76494
3885128 -49965 -21917
4617022 -102030 -134719
5027039 -341540 -208724
5489226 -476567 -220698
5010816 60446 -251817
4112552 -670292 -76700
4932249 -124450 -214796
3369109 -136041 -834
3374685 -370024 -31197
3988893 -434806 -35964
4846747 -218445 -227182
2895132 -271145 42084
3921850 -517578 10949
5006985 -573848 -186611
4840566 -505206 -164955
4952884 -187761 -175979
5569868 8078 -251096
3788847 -15455 -119771
4325385 35890 -59298
4602127 -213961 -86753
5072312 -150830 -270781
5951364 261802 -336631
4223094 248095 -167770
5623889 706670 -245150
5068533 479884 -153653
3545826 498804 56817
2542662 545727 159085
3103799 382041 108670
2639634 145566 152429
3315473 299615 94408
2218005 329432 146328
3399034 162738 -6427
2997191 -319398 60888
2827970 -71757 -54135
2787168 -90076 -74989
3425589 259820 -135044
2896626 -137668 -470
3358886 -187605 -108130
2392350 -337408 69903
2251360 -280452 46966
2263668 -144156 -51342
2322479 -203201 -26492
2504894 -82458 19423
1766677 -95543 106746
3625474 -253590 -61660
3006347 -288344 -57762
3973698 61256 -214849
3588672 48751 -159715
3378735 231811 -53772
2681844 401417 -72973
2399698 215 -44495
2360883 -323944 46832
3100520 -344506 23662
2750312 -42555 -68516
2199537 228349 66725
2502939 -160427 43586
2806388 -206372 -34076
2844009 -79593 12752
3326129 32615 -132648
3708144 61362 -109758
2839014 31006 57339
2409171 130376 -18735
2353034 -12146 -7738
3050791 334911 -45828
2522627 294452 -56298
2832710 102330 -97649
2475278 384800 4662
1978391 486267 94189
1836832 -20887 104445
1811896 -56363 91603
2487683 -233376 60488
2231493 -200463 87637
1635262 -23971 113778
2600466 -385744 12981
1919405 -94042 91279
1695524 118235 13939
1674330 -52667 12595
1675448 -168699 57691
2419905 -284276 -7336
2314631 -190680 4245
2887991 53251 -83800
3354857 -303029 -96428
2858508 -464111 -68891
1772671 -217689 8245
2133239 5732 -12176
3191230 -468328 -87089
2451808 -645256 -15241
2088924 37017 48602
2860724 -31902 -62116
3177049 194339 -66867
2199352 111018 25976
2577560 81453 18322
2015838 -407471 77289
2508579 -231286 -18333
2453909 -222574 -97582
2676462 62748 32986
2009130 12489 182685
2501767 -21308 67500
2089264 32048 42969
2917870 -20950 -130041
3506644 454492 -119867
2734326 337540 4386
1945692 -8682 20710
3490748 -364734 -111453
3065699 -586378 -57010
2990209 -468797 -31299
2552898 -545608 -56987
2887620 -499146 -19041
2937058 -205729 -46752
2610653 -155989 -13917
3351496 71376 -87828
3748792 219229 -139398
2582389 -24053 -24026
2562072 298523 12901
2687028 258059 -59930
2370523 69689 107557
1798209 233410 143585
1546277 -10634 141495
2115840 -50574 56022
2571605 -75312 -1745
2574347 5873 -36547
1410404 82558 119377
2580498 -14000 -59560
1733239 -5909 56173
2494874 -109064 -45069
2146964 -480923 24711
2759808 -65104 -92431
1968545 -26008 -39862
2025765 63865 6496
2377339 163570 -84676
1543127 25471 -12558
2070858 -30465 82724
1887143 97458 88507
1804307 -189903 13696
2234463 155972 26374
2346133 -147628 49533
2010670 -160790 30732
2269197 -147514 -1651
2103912 380353 134718
1667874 421814 224028
2282694 -64379 46501
1840079 13476 23653
2027206 198771 105163
2448353 -60671 55560
2730665 -211182 43781
2273948 277764 88101
2580422 328994 -45712
2997153 78502 58232
2584725 68228 73300
2743543 168363 49082
3040147 87668 -29847
3059589 -55478 164228
2249277 330350 116813
3082360 389568 -34673
2689646 93275 -11260
1845366 62010 87259
2203779 -169234 70987
2809124 -221556 135492
3537940 40971 -54039
3948185 -322321 14761
3952093 -147433 -90168
4327326 -333110 -104426
3994691 -501017 45483
4283710 -625345 51765
4603238 -368595 -146593
2870087 -520430 192422
4216937 -355856 -17803
3124877 -54477 60930
2747015 -302030 89618
3263535 -325703 107454
4054890 -501098 -48005
2674525 -184325 39402
3273449 -394718 91146
3848087 -712884 27905
3979007 -713787 -59575
4364864 -416690 -57228
5378052 -546542 -282746
3578391 -232772 -83955
4292543 -70600 -53402
4250422 -352711 -57872
4130399 -427799 -293
5734363 -367483 -268622
4178043 -63524 -110960
6286365 61107 -361523
5350107 171298 -135563
4238684 565237 -10312
3565868 727363 -1857
3763484 507461 18811
3121815 383375 61835
4024258 348238 -65542
2750913 607306 118668
3384195 229393 80625
2512411 -53700 184749
2431622 -62701 82345
2540175 -222407 -37182
3645969 -117819 -197206
2642831 -82137 59293
2909355 -355668 -33947
2075671 -156793 98901
1979712 -154444 69704
1896314 -150232 40097
2009521 -218258 16236
2496989 -65239 -7766
1759917 153477 121396
3216260 -334641 -13687
2460545 -308067 45570
3644286 -314322 -130806
3305075 -201546 -73892
3730218 -3217 -152470
3015137 225199 -81252
2265545 -50662 882
1898906 -108786 149228
2810591 -287953 13280
2578670 -149089 -36714
2748040 223648 -67467
2500371 -133517 -16503
2414574 -199271 44650
2908416 -147515 -60885
3181769 -230057 -113543
3653873 -156415 -106705
3183025 19189 -74898
2527439 83770 -23450
2209212 42350 58353
3425256 188863 -92843
2810234 132476 -87239
2788376 -67025 -71980
3135110 258424 -135960
2767510 554727 -18011
2010494 147827 58592
1904268 92856 60614
2335929 -106922 53091
2070126 23643 118014
1689363 239064 135541
2115744 -281747 75887
2117205 -8354 -12165
1981641 53272 -69420
1638117 -25367 11202
1555080 -42227 64012
1904441 -191506 108131
2083536 -175472 24093
2869035 -140296 -94064
2950766 -507726 -96513
2203745 -540434 -5274
1588552 -219631 -6117
2366719 -179940 -145094
2478038 -562368 -4609
1591824 -560658 91974
2323920 52831 -30545
2796694 -188309 -81094
3546101 -77231 -195662
2498977 78923 -58890
2739652 96242 -12089
1535915 -156428 159856
2161854 -212315 33815
1934235 -331278 3529
3017497 6542 -94008
2272306 394461 157481
2667890 64605 7441
2287048 56988 -20453
2665462 -244848 -80177
4099457 54132 -260147
3326453 187788 -132255
2096964 -48169 -53544
2819518 -496512 -10995
2269305 -618821 24310
2387818 -473205 23693
1609459 -468689 124395
2180909 -439268 79863
2600767 -266162 -5215
2382980 -154977 16314
3333837 -119156 -90166
3907275 -128416 -186309
2599041 -110450 -58582
3128433 175140 -123787
2998918 53540 -124488
2851827 129033 -50881
2423467 399559 15269
1798788 206684 77451
2228411 -14916 -4381
2618326 -169524 -71697
2690720 -191848 -123173
1823441 215887 9199
2534804 -163115 -77082
1841862 76223 25701
2357031 -216827 -55261
1502208 -326049 124841
2462654 -209903 -26396
1824992 -73596 -1236
2143347 33093 -22361
2463057 -56031 -98139
1415290 51323 56459
1868182 298159 222127
1960003 357952 152432
1386582 -28226 141997
2344669 261003 66888
2108383 53348 128735
1639723 60869 163868
1898090 -18423 118012
2814781 564856 35256
2601862 758753 80982
2267892 48502 49468
1863949 64589 29930
2641037 249257 -56917
2451496 54232 52868
2468636 -56029 97270
2830066 373375 -7982
2949250 179872 -93391
3314516 99027 -36689
3013508 62873 -76848
3156278 173844 -51257
3231778 -48401 -100990
3505824 99382 -11453
2782763 519814 71257
3557185 234590 -102646
2543851 158429 100931
1934807 248474 114132
2121946 -27432 64474
2818417 17046 89186
3670834 -187426 -139332
3761258 -340596 -44399
3770000 -384752 -124522
3755777 -492175 -37666
3336799 -262617 160661
3592977 -421843 122070
3750896 -468816 33585
2618326 -125250 163705
3803781 -318262 14404
3233341 22997 9575
2546669 -101229 88889
3188765 -167099 36580
3278646 -447516 77817
2581267 -131357 12751
3048088 -241566 52880
3079234 -584445 78964
3115069 -784751 -11049
3828220 -475402 -19068
4178346 -952535 -95018
3112654 -318362 -4779
4232829 -203799 -85392
3779385 -441749 -26952
3539886 -279106 98602
4707357 -706615 -64589
3775814 -148375 11792
5667814 -528457 -201820
5192924 -1106 -35126
5071757 395105 -157175
4676253 502663 -207815
4438973 460371 -61316
3922219 319739 -124486
4602913 36074 -226173
3825858 689958 -59089
3767411 394187 50353
2807508 266304 106086
2254605 235640 191139
2067617 -183352 74850
3001193 -354516 -27829
2669791 37888 38873
2150933 -235800 158191
2115462 -2765 49332
1931059 -36102 50379
1760256 -38386 57665
1696613 -127421 74703
2473529 -112877 -34744
2292758 280635 -9824
2743786 -294947 51845
2021537 -112588 140777
2844244 -383798 56750
2788893 -212953 54622
3373196 -226719 -52071
2922928 173601 39753
2157449 -5105 34467
2004878 168759 117858
2563551 -296231 -5000
2249739 -159224 36168
2970116 31499 -106625
2332978 -176932 -11368
2132933 -39780 112076
2582692 -223989 -2788
2563078 -328843 27730
3241734 -307998 -31356
3163850 -192266 -102692
2557732 54605 -7028
2307428 176398 63054
3545614 -8638 -105395
2729381 19059 -22274
2554256 -167734 -23374
3330549 -86384 -181511
3428594 449161 -84835
2359856 188722 -17149
2137864 177597 19304
2400607 -60956 -8397
2404089 174695 20661
2303949 412869 15505
1927511 -133085 68430
2206811 -110706 -73796
1916863 -78554 -47486
1650650 -16299 -2562
1614408 67742 44667
1671835 119962 189718
1886628 -91456 50196
2508931 -266621 -29123
2173390 -622434 -7731
1537334 -483445 59318
1327623 -216488 12012
1815167 -387305 -33366
1775441 -491852 69310
1032606 -316923 143171
2384924 -43349 -53779
2360606 -276672 3769
3192490 -465973 -161493
2517974 -65312 -63789
2863990 35982 -36008
1645740 129508 108674
1965001 -127314 45255
1368906 -191622 129785
2917583 -218620 -96529
3345223 457644 -111549
2838198 10682 -47743
2358704 -18617 -42183
2083309 -278198 53263
3592480 -369273 -114904
3210914 -28725 -51540
1917744 -140381 -18187
2104598 -402658 99702
1528613 -495035 101243
1867478 -386578 61872
1243866 -169763 144119
1768782 -230855 112080
2280975 -236640 23074
2189650 -90637 45683
2983811 -233685 -17929
3343887 -395058 -60890
2328761 -196205 -9967
3123668 -76783 -101422
2716388 -113645 -19670
3048044 -67327 -119676
3032912 313275 -89888
2145397 319519 42452
2115514 12864 41794
2233791 -255085 -203
2097315 -316478 17573
2248227 124327 -96856
2139057 -249116 1837
1985888 99684 2239
1974926 -279935 428
1295155 -51499 132669
1957487 -110452 116795
1714897 -42420 20480
2094549 17966 8298
1988608 -91877 68088
1389218 253296 130158
2706220 635418 67570
2745956 554744 15246
1528658 273864 133911
2827556 333363 -10474
2519494 222275 15374
2072810 317768 62778
2007035 232774 117507
3710444 479282 -119979
3896743 672481 -159688
2512393 73013 -26568
1949140 130475 34962
2991490 24789 -145670
2649103 113580 5639
2690327 67197 7496
3503395 195588 -169691
2958916 16792 -56911
3487303 -43184 -96955
2958521 -120752 -65989
3405257 -12847 -121340
3020995 -240534 -73350
3630516 2346 -42442
3577078 573482 -31903
3651108 46180 -83240
2717775 455113 155842
2284046 504573 124815
2211826 68707 35426
3225537 49328 -66715
3110779 -364077 -21425
3369407 -459658 -47394
3023770 -532394 -4834
2956351 -427717 103436
3387483 -4737 84537
3318576 -203838 106609
3243703 -333217 78328
2951538 35733 7058
3660553 -383265 -70825
3282360 11683 -3612
2712281 -16047 -4016
3200165 -184433 -41138
2960994 -303778 54236
2503458 -132856 -9715
3029905 -223757 -36028
2564093 -436315 81439
2165214 -735817 68440
3341767 -525787 -24111
2691666 -892734 140147
2702876 -275078 42690
3937200 -385895 -84570
3285305 -474902 -11458
3644382 -216693 -46988
3602480 -646048 114028
3575246 -83333 47007
4584840 -719119 -10773
5179340 -47677 -39600
5356995 22610 -189383
4945787 53243 -204986
4989722 263509 -140471
4234722 -28865 -194297
4323056 -404661 -186523
4894875 329798 -291819
4626262 293256 -163769
3594653 264678 -110538
3050853 483847 9725
1938083 3573 91465
2467509 -289940 60074
2992665 -9901 -89390
2067661 141990 172968
2267818 34619 -7645
1992373 43604 26106
1895760 21501 -2003
1598590 52826 99744
2281264 -170680 -13745
2795943 117670 -136134
2470756 -165349 69876
2098938 162830 118907
2395601 -174081 127441
2649526 -81280 51569
2938312 -220829 35477
3085651 318970 74205
2230991 42975 11913
2439997 326190 39701
2135395 -246440 60370
1947487 11963 131160
2766140 -124575 -41159
2020353 -133130 54043
2234118 190050 101062
2224789 -148756 68559
2041098 -133425 148831
2706600 -260388 73148
2599059 -264431 36950
2607106 43233 -6825
2705382 228306 -18116
3403014 -213550 -92031
2684792 11375 2511
2257376 -153210 33338
2798512 -329992 -47004
3894462 227880 -137999
2583956 114339 -47423
2434917 160389 -34075
2351307 -107710 -22874
2747307 114101 -62178
3068025 255445 -163095
1914724 -23774 41368
1882189 -204268 -4320
1610506 -82143 46479
1640202 -27995 -7220
1818341 113436 -2586
2184357 429236 90392
1979741 -44346 -16764
2120864 -266496 21469
1324480 -520067 107889
1057046 -330621 90042
1032196 -150789 58534
1019153 -248008 165672
1178309 -273905 158824
816497 -16003 163948
2165425 -96704 8470
1902077 -158977 104548
2180889 -594734 39003
2171646 -89327 47656
2758846 12102 17556
2159753 204810 -35694
1922153 -57841 24633
1319730 90676 129185
2353700 -279513 34309
4041154 7960 -303980
2771363 -72770 -33260
2204579 -61933 4902
1703561 -68544 139133
2596732 -309450 157746
2920415 6880 64140
1566585 -72618 83313
1754928 -161895 127840
1048985 -238096 148477
1510770 -243440 79223
1394940 24375 51719
1697667 -36186 86283
2064401 -192360 24500
2109238 19475 64683
2551101 -172995 77717
2577883 -341163 104557
1934849 -111367 89915
2679850 -145166 36847
2316112 3932 123663
