# v_p0  v_p1  v_p2
71.081294 2.369692 1.766085
111.598497 -4.615744 -2.028177
80.261909 -8.541856 -2.761086
104.944037 -14.881624 -5.307210
110.404178 -20.140088 -6.543472
110.719883 -18.043020 -5.199179
98.611107 -15.221196 -4.084980
81.845115 -12.358080 -3.960479
111.251257 -19.837976 -6.966642
50.380321 -3.726804 -0.977476
78.392062 -10.748856 -3.537950
46.924346 -2.327124 -0.507555
76.432169 -11.010668 -4.057193
46.918211 -2.985840 -1.067941
33.051027 -2.726660 -0.594192
63.594624 -12.294828 -2.991713
44.678396 -6.995652 -1.702985
37.800278 -1.616484 -0.559401
50.224121 -4.477752 -1.579725
108.172386 -7.621592 -4.441188
53.361851 8.547820 2.154354
42.749960 0.998912 0.218724
65.105775 -8.074224 -1.109434
59.976154 -8.074936 -1.837426
53.221206 -0.105360 -0.035692
87.199202 -12.391368 -3.447804
57.521793 -4.949700 -1.739730
31.770418 3.625572 0.136477
37.737817 2.066620 -0.002306
40.473863 0.790768 -0.047728
44.731591 -5.728340 1.254991
38.500808 -0.542116 0.328891
38.883968 2.813564 -0.036724
32.494099 4.270068 -0.054891
42.990476 0.276764 -0.501283
37.896774 -1.776588 0.327078
46.999224 -5.096276 -0.142840
55.447221 -13.833516 1.161194
52.300432 -13.167344 1.283716
53.748308 -14.281408 0.869309
54.094872 -14.256940 0.981822
57.012472 -17.895884 1.356446
60.429798 -21.175656 1.819425
71.284414 -21.834500 1.088967
62.028413 -20.760612 2.120710
69.111705 -15.158756 1.698227
67.811708 -19.137524 1.115077
89.692093 -20.664708 -2.320241
90.547756 -17.877132 -1.871935
93.770921 -18.291644 -2.148064
92.457255 -19.762144 -2.333387
92.896931 -19.303108 -2.478408
95.633222 -17.078812 -2.770298
110.308659 -12.534824 -4.287544
114.052615 -12.501832 -4.815141
116.338268 -13.001820 -4.700317
114.149672 -10.723180 -4.410185
114.317796 -8.776516 -3.803997
118.410961 -1.196040 -2.417591
118.970994 -2.088292 -2.543190
119.583587 -1.953736 -2.175150
119.234396 -0.897724 -0.845406
117.230698 -1.891204 -0.518757
113.856927 -3.812468 -0.586474
111.336201 -4.023112 -0.025217
106.428425 -2.137112 0.509224
104.440451 -1.957240 0.509526
103.042333 -0.753232 0.430104
101.606275 0.275436 0.701192
101.974138 1.267144 0.882403
100.203283 1.921328 0.866707
97.871346 1.637364 1.025494
96.520497 1.717184 1.274969
96.221262 1.300280 1.161411
94.949804 1.068340 1.079939
94.372582 1.239116 1.053868
97.181402 1.288840 0.793908
101.271170 1.166596 0.625149
104.739756 1.304728 0.214254
108.140539 0.090592 0.093440
108.503797 -0.096924 0.042943
111.475775 -0.089808 -0.298144
108.247807 -0.256624 -0.465372
109.116984 -0.506272 -0.516520
109.898388 -0.153212 -0.685557
110.617573 -0.174816 -0.669514
112.041690 -0.146500 -0.505499
113.239637 0.474144 -0.730252
112.975674 0.549380 -0.881837
112.914013 -1.624652 -1.296021
112.475178 -1.889172 -1.618235
112.137738 -1.796520 -1.957022
110.295610 -2.369112 -1.884444
109.444617 -2.675244 -1.782200
107.078128 -1.784804 -1.586336
104.086836 -1.705092 -1.443239
100.707287 -0.554112 -1.250826
99.362108 -0.329048 -1.216323
98.417618 0.768236 -1.216434
97.551065 1.936064 -1.203285
97.184724 1.977788 -1.338216
95.671393 2.544812 -1.072846
96.056721 3.457276 -1.024643
96.044103 2.550304 -0.783288
97.399875 1.616324 -0.724199
98.028365 1.265396 -0.734137
97.613850 1.092768 -0.619980
97.673919 0.338348 -0.553190
101.497895 -0.891700 -0.832524
102.719080 -1.709948 -0.838643
104.187129 -1.364240 -1.212234
102.000179 -1.366096 -0.847023
99.623700 -1.427676 -0.655389
96.815070 -1.178648 -0.273850
98.291804 -2.182784 -0.330930
97.561399 -2.429684 -0.479910
95.888206 -2.569528 -0.270821
96.041392 -4.291544 -0.046117
95.571433 -4.308136 0.094241
95.908560 -3.689952 0.086738
96.100597 -4.135152 0.397451
97.719961 -3.214192 0.641556
99.357323 -3.434548 0.787752
99.637880 -3.114868 0.692818
101.778832 -2.291540 0.428670
104.659850 -2.849856 0.049926
107.764936 -2.899924 -0.226083
109.772431 -2.730676 -0.143756
114.469300 -2.808640 -0.440079
117.998305 -3.468680 -0.594419
125.236809 -6.779640 -0.520972
130.818943 -8.280420 -0.412091
132.585840 -9.802484 -0.346165
136.323001 -12.382052 -0.581254
134.308104 -12.061804 -0.758486
132.226166 -11.712316 -0.807551
131.263602 -12.318808 -0.820253
125.077117 -11.393424 -0.394506
116.630718 -10.000716 0.035640
113.226537 -8.302312 -0.004035
113.794971 -7.613236 -0.085575
115.758747 -7.591564 -0.332692
115.344261 -7.059872 -0.351661
118.975946 -6.860376 -0.570501
119.634138 -6.059288 -0.894349
119.695859 -4.686724 -1.281860
119.655875 -4.619356 -1.453259
116.457647 -3.396704 -1.386993
108.153065 -2.125476 -0.613107
107.080264 -1.990020 -0.702241
106.009850 -2.343212 -0.631988
104.545560 -1.007548 -0.632980
103.523888 -1.567036 -0.246272
103.646310 -2.062560 -0.211465
102.598349 -2.584848 0.042696
103.616120 -2.945440 0.132173
102.428877 -1.687028 0.270085
105.423675 -3.635160 -0.680548
109.372450 -7.303396 -1.864881
106.240646 -1.440408 -0.197272
75.552636 6.211296 1.675256
103.833989 -7.889788 -1.381593
61.607500 -9.853868 1.187618
72.607882 -18.990432 1.103488
65.551758 -23.130032 3.112192
70.291748 -18.391812 4.022217
62.970549 -13.987020 4.651016
55.374385 -14.426600 1.480445
68.348807 -24.985788 1.561580
42.738196 -3.756812 0.645033
55.856004 -13.017852 0.901198
41.262165 -1.701948 1.005476
52.914360 -14.560168 0.417740
39.347124 -3.428636 0.747073
25.126212 -1.564492 1.807941
33.644578 -10.018488 4.820817
28.428673 -5.940164 2.364195
33.572220 -1.743328 0.501628
39.254641 -5.138068 0.981572
93.618150 -16.077116 -3.302463
75.992968 6.368604 -4.148225
45.826669 0.451736 -0.757852
46.177284 -3.931640 4.245888
43.100097 -7.147808 2.011917
52.743064 -0.015660 0.134849
60.282547 -12.609184 2.544299
45.800656 -5.818080 0.899175
37.940919 2.599264 -1.135609
40.360988 1.623536 -0.329076
40.893479 0.821136 0.110127
39.351872 -2.343128 1.819920
37.956802 0.322476 0.508930
42.513143 2.242188 -0.498079
38.109123 3.223044 -0.834781
42.162490 -0.616640 -0.230354
35.610509 -0.584536 0.786237
40.675687 -4.760176 0.443351
38.826090 -8.707584 3.399163
37.319961 -8.175052 3.086783
36.215038 -9.676476 3.190433
36.890130 -9.471208 3.213730
36.032852 -11.897484 3.901438
35.673712 -13.501596 4.920683
44.148144 -15.297812 4.669169
38.629701 -12.754964 4.899875
54.531984 -10.187760 2.504466
43.578881 -12.736356 4.578845
56.531910 -19.877232 3.051397
63.418940 -17.566612 2.051735
65.001311 -18.116380 2.254827
61.766922 -19.819504 2.212316
62.595675 -19.785024 2.008785
68.146527 -18.790952 1.210832
89.194416 -19.600952 -2.182861
92.410502 -20.791884 -2.730527
94.331339 -21.014260 -2.613417
95.898676 -18.750764 -2.941716
99.897389 -16.122452 -2.977456
120.147683 -9.113764 -5.276726
119.476524 -10.121036 -5.285561
119.764129 -8.713776 -4.463415
121.998152 -4.706324 -3.159469
118.925881 -4.700112 -2.594495
112.436214 -6.159176 -2.067930
107.788270 -4.060332 -0.234490
105.099841 -1.036604 0.394820
102.889975 -0.698216 0.596597
102.231499 0.412704 0.698343
102.552918 1.811164 0.741520
104.771661 2.863092 0.574918
103.594799 3.481860 0.573026
100.599078 3.815068 1.020762
99.711528 4.370120 1.208960
98.553278 3.877676 1.264749
97.069236 3.424916 1.129869
96.870680 3.434860 0.984120
99.857808 2.696020 0.505820
104.141601 2.010328 0.086921
107.209831 1.277088 -0.275398
108.869387 0.048236 -0.181863
108.768630 -0.142588 -0.114240
111.202952 -0.820992 -0.373756
108.163516 -1.601824 -0.822975
108.353942 -1.773500 -0.681091
109.126763 -1.695016 -0.751701
110.585807 -1.979636 -1.107543
111.969123 -1.476884 -0.812920
114.164142 -1.688628 -1.368093
113.604026 -1.842792 -1.414074
