# r2_raw  r3_raw  r4_raw  r5_raw  r6_raw
20684873222 -44237536887 697109060 9437042921 -9795298312
15382545383 -60690702127 -5836837474 16360287632 -7797895767
1601966583 -65688816777 -6643977340 21297919802 -1821357637
-6522384127 -59212379191 -1253334024 19573160453 591552981
-5717251728 -58412988394 973734812 13846033573 -1028916362
-5598558206 -64712005036 -760248549 10324714438 -162175686
-5839664907 -64679096872 1492756464 11933668701 4521551507
1916679905 -53950480582 6012508351 14466700722 8023382344
13096871895 -41762785901 3816540378 12425639021 7263149213
12706991473 -36783761299 -4318844126 7464615722 5057199270
-785874476 -34166797839 -7964043486 3698870673 4820170014
-13504846666 -27918103912 -4090119611 828016181 4973088567
-15994845484 -21674036251 1252184487 -1784255062 3396250493
-11178646287 -20408572954 3007406288 -2676390617 1321435471
-6203561700 -21558698697 1858759541 -1848243130 961784413
-3869925727 -19657906945 706153873 -1180900614 1363603794
-2494849472 -16491590097 810036782 -1516469186 234115165
-993786442 -17058854002 437679487 -2642425159 -2139072724
-1783522241 -22857022269 -1367631784 -3117608256 -3528647351
-5477364358 -30721963210 -1881855392 -1575736157 -1167824513
-6332248572 -30307885989 1614190402 1025053474 4457763662
1339761476 -18305535170 5623739036 2782326108 7970397340
12361636855 -6210009151 4678424961 2715431413 6506407662
17263962304 -1549557732 123296254 1177160460 3225431615
13960853665 -1221585229 -2905389085 -1171175158 982257627
7381204973 -2107606896 -3575312672 -4361546140 85185778
0 -2612427872 -3800278722 -6199086088 0
0 -16258954572 3965534760 9743929598 0
7430669630 -17321513793 3204382305 9952493638 1080630869
11360533960 -15607158444 706788846 8785484587 3528154629
11136634687 -8301066826 -375287802 5214632843 4729727317
10654527780 -3427996008 -534129531 110395291 3895615927
4770355386 -3008623304 -6272418786 -6102568908 4706562298
-13479183768 2586666495 -10779828532 -9539893381 7958013138
-29773225246 16447679566 -4127067329 -6124841755 9039027370
-27981375141 28179859770 5328397636 887874804 5585333638
-13379029929 31451147974 8371437746 6624340452 287053151
1202865707 28179302464 5718449131 9779897351 -4530215891
6681635911 19142159419 -437322886 9719269560 -7813346981
880294329 6312043389 -4656147828 7523686823 -7719960342
-6919117689 -3073582237 -2323243168 6331657555 -3755652862
-6455250309 -3538199075 2594989820 7120032044 1546182909
702021749 4658744968 3907721378 7616686600 4356148267
6063318782 13489196471 1186064116 5763167164 2292834390
4787311167 13048128292 -2397669126 2386105746 -2067938105
-2489280070 4759966475 -4597357628 -590232811 -3567538422
-10258311083 -234475227 -2358713895 -1585820249 -1296827822
-9291175078 1956744490 3356804189 -680474150 793695857
-493972198 4674275692 4317356816 -326640951 709109671
3256459337 4965812730 -995130034 -850531464 47316938
-3207077362 5549056392 -4631836754 90608626 -878402623
-10136653613 4191125589 -1379059540 2401548435 -2653386120
-6550037964 -1941931776 4689168031 3335529568 -3322231440
4904356012 -7768113451 5908577533 1992172541 -835121596
13237594834 -6932400590 2204706051 -27791196 3536373437
12708687665 1884806932 -2850725777 -1761151849 6573103334
1955142519 13961014364 -7729764268 -2731118440 5230509455
-13626545601 18853999176 -6667502816 -1245825417 3623919
-18792390483 12851554470 2096418356 2456055510 -4420531531
-6252577153 3684487593 9669128235 5168692318 -5113231477
14115029193 -1918177289 9711171148 4252949784 -3329447743
27723278344 -2784108977 3464388862 -531512161 -1707372828
26553635805 -2263480854 -4450730043 -6421618066 -1984591492
12534738871 -6150720753 -9007786533 -9507177045 -2811259975
-5417724715 -11611483958 -8340150971 -9187288933 -1183400130
-17154823484 -10919567373 -2864253764 -7118237668 1872889253
-15584341152 -5735059523 4220372885 -3949073165 3470543295
-3731453590 -166047665 6847319903 -746663363 3087820773
8279467010 4100598079 5019540385 1243755316 767541670
15392507303 3005250998 2074230479 828137951 -2669282931
14962441710 -4157667047 -2913606945 -2624872967 -4450895449
3475658608 -11318333851 -8331969438 -6352236753 -3072307459
-13931634394 -13512532122 -8048386647 -6348559702 24159455
-23630078862 -10215395750 -1014798728 -2124359856 2503418187
-17917306104 -4057390903 6169840088 2891272812 2583794682
-4021769048 291370171 6652703538 5156523670 -304328324
4369391574 -2699204119 1510471135 4610956674 -4527606222
3529879926 -12822028933 -1551922720 3655572707 -6351028205
2469482860 -21034787838 1147259100 3916459313 -4682305780
8472994963 -22804991360 4400893225 5826969465 -2899032661
16207538457 -24904622575 2533156557 9741288313 -2703833343
15269799953 -29096246896 -3754260164 13605690549 -1613148179
2595975588 -28203993049 -8125583922 13952907421 -85737894
-11737037415 -25440943559 -5285644936 12449972550 -1202269924
-15797860440 -30011963367 1090024619 13248880130 -3001482311
-9070072582 -37050700947 5252142467 15671733699 -1088140729
3002863019 -34889828240 6607849658 15744026745 2666653984
14893311196 -26325037978 4907993085 11547941273 2916377061
19551213508 -24171591622 -757346465 4994002453 4689453
11416230813 -29566664043 -7044654144 720042638 -641703045
-4590713368 -30300889031 -8056623314 1006482600 1887731866
-16475842421 -24451054867 -3396837008 2795283701 3222793996
-17721363857 -20123512746 1847633733 3250594192 2253014530
-11541307911 -19427873161 3883863005 3500905820 1208404765
-4619805126 -19056250425 2768194194 3974367848 1085801494
-1692361092 -17188236889 190926394 3223297855 898551006
-3007157534 -15791422854 -1214808889 1972998880 -249203193
-5307339150 -17718249246 -1057937646 1851768384 -1439087996
-6886162762 -21829547891 -436892955 3698545062 -917219539
-5675592070 -24008526769 1988016884 7191150483 2168566373
1769177851 -18578540445 5413411696 9292655210 6115187942
13385952605 -6446772378 5528620028 7979281488 6943904359
20892587131 2311184150 1750686967 5140324148 3631128018
20032061670 2817512032 -2478016349 2649224409 -545689213
12797592559 -1597060892 -4227804100 395980696 -3117097831
5273109708 -8566445324 -3153975141 -2002481209 -3024738823
0 -12519716878 -2328049842 -3276773974 0
0 10201491442 3970946564 13551321732 0
7735981039 9757351376 3657864853 13844854678 -735515495
12811356172 8935643204 1074972101 12417992073 -1423972737
11797595971 8041727908 -1657994895 8084661238 -2753212519
8683119886 2843634520 -1187379049 3800533157 -4260353124
5806081483 -7373436519 -2291258485 378591187 -1959337742
-1486086306 -9364395864 -4760957056 -2990899926 5632575624
-9870693028 5997122713 -2846203171 -4876908790 12021090525
-11146524714 26152580521 1510706479 -3969822883 11444609055
-6293750804 37766639064 2686055221 -1952950343 6158147633
-3666588050 40206919247 -527922318 16671311 248552979
-8834456120 35135688459 -4251134123 3682390090 -4106177217
-16554257343 25784059308 -2520878436 9653527436 -5060036284
-15513729889 19302514798 3764100247 14518674955 -2725537433
-3592029274 19700507901 7326429851 15132258104 -13728536
8410148810 24321815912 3840707112 11294859634 -158047521
9503881903 25068899504 -2540438859 5457218751 -3707130489
1012713277 16556571521 -5255026293 1175781088 -7137885109
-8096529833 3942915691 -3494023242 -224352389 -6505681603
-11256503150 -1863672372 480347450 -354627750 -2556592955
-6486211557 618139037 4074205068 -986931505 17546610
1748852057 2000066936 3485717472 -2375830302 60964526
4064623760 381162777 -1617623371 -3591402830 709611546
-4347112811 2782547233 -6251996911 -2959701818 2082600878
-15434989893 8044352949 -3581029414 905674902 1194371986
-13952055286 8041759222 5233464903 5939403245 -1562293835
2096486115 2337851628 9698180173 7575481860 -2667987421
18582680556 -2376855050 6090210470 4328620711 -819289132
23224212364 -1553865749 -1809524790 -1535679995 2249561556
10843221039 4353854126 -10290630507 -6399392273 4022567742
-11696860517 11126701582 -10644040135 -6152022473 3183883032
-23574977775 14513450230 -434317350 -958228896 309273133
-14093465816 13388671533 9049303779 4141857695 -3355951052
6252135127 7473263553 10189993399 5188119402 -6915938534
21037670214 -3362297453 3991843012 1043160473 -8973862317
20300054958 -15795907531 -4487310726 -5192223758 -8072766379
6958773062 -24716381617 -7929967472 -7356520287 -4312088505
-6536795584 -26749496722 -5080350887 -5021687335 750158724
-11586791155 -21532866992 144928759 -2906008880 4840354858
-6271610188 -12550155353 4886860088 -2228434818 6410807298
4450620113 -3517637880 5092906487 -2038045912 5286953343
10806105295 3008086330 1142276064 -2148415759 1508935691
9673652798 1544472039 -1885663875 -2521716502 -3735842486
4296899632 -9639574008 -3538581260 -3062541189 -6172454454
-4258074954 -20616800469 -4952591122 -2748510789 -2857665219
-13111630390 -20622282227 -3297378586 -404174134 3454312518
-15020831540 -9475122588 1655652241 2779951690 7297565369
-7912024092 3497692601 4813589287 3881843795 5703512499
-49687435 8641584838 2287045950 2214786440 399401660
-134465111 3214711058 -2017396969 868448026 -4319551610
-4199757109 -7152521462 -1113425881 2161497739 -4892267434
-1114280394 -12363919895 4431597736 4820588475 -2007296027
11397184051 -9911115456 7293699858 6617412561 -42978213
22908060597 -8078069470 3400739194 6475385664 -927168829
21532465876 -11621996723 -5060238200 3899753639 -1742542214
4546274214 -14591255770 -11015761553 538815458 -485555095
-15282779491 -12872415128 -7511127789 943427806 832419746
-21094053372 -10576782299 1757853871 5996223789 531130379
-10938938903 -10351434657 7516596139 10099877792 -348356829
3765503370 -10173922780 6435691150 8454764074 -1628860131
11825431782 -12236578078 1628514167 2964411058 -3990442778
10852952491 -20800489166 -2243294305 -696007897 -5186210569
4484559979 -29870740665 -4037438198 -228990917 -1900369293
-4731452603 -27732300995 -5146826911 1730023190 3408475941
-13983977080 -17814972885 -3525735804 3261579714 5261313965
-16430576822 -11197472303 1279618040 4769254344 3692903405
-10364508342 -9109938933 4221941831 5997917310 1749025366
-2913567043 -8767137273 2722793014 5648537756 413056132
-994418333 -9702635909 -736576440 3707873665 -227575394
-4362126409 -10650054057 -2116818754 2711976879 -64939658
-6963861659 -11098287662 -291816578 4389722125 725633024
-5209376283 -10583096898 1962218512 7118916472 2244326953
777228498 -7274547594 4088301080 8853854251 4248963960
10582708686 -15991619 5544534582 8445053828 5235770572
20151262395 8038920272 3467393981 5893381693 3416372871
22429552404 10590875954 -1247336183 2742717328 -596417328
15870454790 6089869760 -5136345293 307690042 -4052178953
4507454474 -1417497710 -5465837122 -415729280 -5331554583
-2243540540 -9671080820 -866150838 830456695 -4029373177
0 -13980567730 2356093838 1801033320 0
0 24361501718 3057247738 -485888450 0
5282792722 24143122739 1972375519 -588017394 -2228650470
6112724990 20574256386 -1387775296 -1799532984 -5067729350
305060050 12794971403 -3932521577 -3975772672 -7101998889
-5716981001 3224418373 -1377284710 -3878376291 -7539438329
-4099279757 -7754030700 2725137426 -1456286292 -5219091797
2655685831 -13586855624 3476324085 -2041672438 970888160
7665093677 -6014843515 1459754720 -7602230753 7497805090
8623360811 9135564449 -198373782 -13125904375 9335018674
7168254549 19835097857 -1360322480 -15695354012 7031978160
1757251967 23344045496 -4498053713 -16325681896 4887331733
-10482363841 25807431270 -7254293279 -13026913822 5154178187
-22257440757 32999453370 -3415167432 -3893102413 5855766688
-21033446169 41904546316 4667746149 5584050271 3889169329
-7569550571 45596175425 7548107984 8332799432 -775055808
2496011870 41576922550 1667897917 4275105018 -6006485754
-1618687036 30981436889 -5067218071 -417506266 -9830666374
-12647226963 16528936161 -4987067854 -1513106564 -10810589212
-18189474681 3224065820 -478602522 -600160248 -8345382665
-15199689242 -2865328329 3095938837 -681906174 -4191330125
-7536968941 -2490308387 4434237383 -1948661108 -1792713966
846427332 -3712407361 3781673999 -2959992048 -1256780626
5553772639 -7337391162 439291237 -3614228131 820456124
1138222196 -4862995286 -4884767380 -4102504851 4897620894
-10403288140 6515233057 -5480244228 -2234762062 6693607635
-14609887935 17369778363 1976357842 2784298634 3238281251
-3421041129 17355751197 8342675675 6424658115 -2711806009
12941744723 7523181028 7189323991 4933325149 -5996945191
21334524005 -3209018881 722435476 2551996 -4482055893
14302786409 -7516258138 -7638741757 -4741051990 351382888
-4677657526 -1950663113 -10009745367 -6117635514 4960152518
-18596938265 9568580620 -3148969308 -3657241944 5505716769
-17171337157 17942749172 3891667510 109758453 1167467319
-7293140250 16712339451 5320378534 3396415986 -5846577518
1400611561 3267662993 3222999943 5181438497 -11404308935
4554228026 -16410410829 -45874955 4830756734 -11104774788
2161719592 -28643352598 -2082553549 3956169061 -5180940966
-1620497006 -28165865948 -1392558806 3793073948 1251057281
-1731092654 -21110641142 1612793610 3183153821 4659281671
5023955892 -13100421315 4916064076 1566420424 5058327612
14360842571 -6638115511 3534068517 -1012886866 3226645524
15445547578 -3738811912 -2674797574 -4448972747 -197690383
5798142586 -7483533068 -6054315819 -6421843325 -3639280739
-4331894913 -17065077393 -3591587616 -4556433170 -3769421267
-7853212386 -23034728434 -193531625 -412232390 850782918
-6201015541 -16978869892 1712734795 2750889482 6495234916
-2103976564 -2616587974 2272042597 2719641475 7797708074
1273949698 7535838346 815149341 -580233468 3871101236
-79318123 6956856610 -2325747806 -3812733140 -893544944
-6345443553 822883373 -3271459308 -2924339934 -2704373473
-9000291935 -3718235283 1303937406 1211803282 -1590636730
-178213312 -2947303990 7199080921 4093625758 -61851110
15186330993 494943236 7135113686 3211358017 -1105793428
23542179347 -1906055290 777769108 -428483878 -4325945581
17731020989 -12397142019 -6293588575 -3881012161 -5143363844
1744833289 -20305146025 -8877345256 -4755839116 -994614752
-12824094377 -15963461567 -5049116380 -2695423918 4121774641
-16772624966 -4802965813 967988582 508845923 4796367103
-11170403924 1713179377 4096046542 2547673018 981026813
-3364444286 -452030359 3288314174 2291362103 -3991746817
714741215 -9947777904 966617312 658222686 -6989245253
1864842664 -21945036868 631938692 418942386 -5871016256
3783448489 -28344873970 932961592 1769943677 -910215791
2728862353 -24411683851 -2546714177 1225483083 4370784041
-5515149504 -14600203495 -4875420764 -378601900 6661078675
-12100624160 -5230746392 -1046892820 841816201 5831971046
-9769048888 815332370 2802311265 3649064501 3038121711
-4361929655 1170834271 2038329451 4352233369 -105266178
-2877033414 -3441848405 -440658955 2917582657 -972130030
-4812479079 -5743005243 -1024013569 2526926467 1186158975
-4741021810 -1638377036 1289683940 5087728238 3554008742
340303800 4378070684 3601547208 7629717764 3964637067
8373831614 8519283957 4276737553 6740354636 3272346675
16385510188 12257820913 3601018680 3695055756 2125874680
20849951275 15060508507 532703130 1048450588 -424015075
17684005890 12500210170 -3610212391 -707077086 -3783258938
7925540340 4423835123 -5943823277 -1565424528 -5362693179
-3581093459 -2771351290 -4861444171 -604857613 -4204419449
-7702804165 -6105511869 1255214332 2557758181 -2100068494
0 -7119293680 5480575770 4564728080 0
0 10318232822 1362312856 -11838385664 0
1120146294 9445690692 -750765336 -12331429589 -2557501822
-4012273517 4436474023 -4155395424 -12397401749 -4998971726
-12909473187 -3670275881 -4106902037 -10435240946 -5503232756
-17269941484 -8910403607 111189148 -6608137119 -4558910199
-12249251599 -12625841023 4679331526 -2683564377 -4095617170
-637248792 -18112993437 6535492386 -2131801228 -3148314661
10938848464 -21438743192 4592625796 -6735761888 -467429188
16244803164 -19113543021 820921035 -13020783198 2236185347
15523943676 -15225266728 -1119935688 -16679193727 3582158137
12761537822 -13766513596 -1747141490 -17792415012 5795364021
7667176927 -7893525036 -3559334215 -17856221108 10970607881
-847165005 11175455265 -4542886694 -16297307664 14836026681
-8040392872 34406577025 -2163191882 -12999013529 11215246895
-9810575871 43910635675 -147777678 -10610212856 1574083584
-12241304433 35637692653 -2914512593 -10578059090 -6667681155
-21580146142 21255450400 -5831066141 -9423206221 -9331978461
-31160590470 10152025752 -2897264142 -4983579236 -8507141170
-31129652013 1837699790 2791102133 -844250261 -6678648378
-22243420759 -3788003296 5463431299 -117864146 -4355431128
-11609632522 -5773399596 5099555438 -1133225858 -2643010153
-2147168166 -8142639789 4569858831 -1316116497 -1745695381
6187970120 -11894955340 3480017165 -756191780 621952551
9364132320 -10589630560 -801910148 -1248960220 5389832145
3110058381 1227183084 -4934989981 -2609646729 9103469760
-5784755620 17880605859 -3094071963 -2125501794 6922220147
-6817979879 24420103263 2037056400 510768724 -812872559
603845285 14836636531 4940559094 2313146447 -7607756614
9640621834 -1506719563 3447820365 1714432293 -8275009652
11277267545 -12554290912 -2068040705 -324556604 -2944476553
2711106010 -10416774230 -5706071711 -2272544449 4140692394
-7006920388 2312246724 -3386198479 -3248205522 7362283024
-10407504725 14422758433 -540274789 -3224691793 4944780660
-11634187391 18582085466 -1007075865 -1729231867 -875474658
-13804505999 12205332795 -626172675 2471799144 -6546843304
-12313186974 -1697062535 2280587101 7980985384 -8190353121
-5946227268 -12331214189 3539461288 10835098700 -5044627672
-117904304 -13829579877 2147483844 9748120299 -959856430
3608682923 -10630701400 2162593489 6866788497 924031422
9756967756 -7204998891 3937401461 4024260897 305830083
16459863180 -6834886795 1866798741 772003723 -2108281450
14025775266 -12075042177 -4469672506 -3413691490 -4254661292
1912739862 -20147383171 -6431693399 -5318481561 -3664255528
-6185334665 -24775681545 -1073387663 -2288517271 -69124960
-2865177667 -21975254096 3685192078 1927799895 4504801236
4415394761 -11838098441 2920125561 2546428617 6992713358
6472801987 -659817537 -834517288 -492747106 5237386840
2200044372 2500972118 -2979258983 -3703141753 1129470895
-3552790166 -1870489803 -2721835712 -4035996173 -765257869
-7832395446 -4160894060 -1365306569 -1566139859 469379681
-7195315907 -956802731 2427093847 1441508266 1548638369
1737091707 3676781742 6103266185 2442778601 -21770961
12691121554 3415921534 3912248534 178506056 -4220276377
14595048536 -6566896221 -1928876647 -3179131973 -7627710081
7376440890 -20829094749 -4576185988 -3375881071 -5846290032
-723748952 -26296015772 -3209706584 -419781031 706464523
-5010574920 -17929922802 -1328625044 1236093729 6310989041
-7235831945 -4709671682 -1043996712 177587421 6626834291
-9419653494 3293637562 -1053438948 -252522001 2688444249
-10845491909 3130088593 -269871880 1779975039 -2520025990
-9686906904 -5011976862 1666716707 4462111937 -6020773786
-3738879431 -15778761684 4299066082 5805277519 -5575852252
5515108531 -21585691673 4276606263 5114244656 -2139101929
9494052609 -21700416915 -771370744 2037080412 1901245603
3472895771 -17144231783 -4407697328 -1159381859 5718926391
-3902143033 -6514841944 -2474756693 -1253008621 7753047449
-6232638871 5228894444 -283343504 1135978104 5785022714
-6451395929 8731509735 -4412056 3373503046 1454755828
-5591456228 3674987855 1112596285 4532904418 -201286192
-1991296304 1439758438 2394072997 5053447047 2470103191
3176465188 9073839985 2576655736 5680360536 4815488059
7928406285 17699028713 2300350127 5443195272 2903315812
12690562152 17867121916 2557120523 2565157660 -621903653
17373435842 14063668446 1792407094 -1678710681 -2276739311
17588808091 11647985635 -1898343113 -4394392009 -3134078554
10126787812 7550316118 -5126234546 -4379616003 -4225698158
-85915348 561502929 -4770055241 -2434415469 -3843612581
-7572987068 -3346747555 -2479393753 -66848723 -1293548582
-8178699573 -957986122 2187143650 2380497420 557875533
0 1447030574 5317722608 3683936112 0
0 -12739187020 -769849580 -9521044416 0
-2849489881 -14109580505 -2521588976 -9298063221 -1254213275
-10136050551 -17307978316 -4294746427 -7345867857 -1364875057
-17160088144 -18732850085 -2227044105 -3186056526 -238079994
-18176581508 -16242997392 970087750 129658600 55217770
-14705269059 -14955451605 2306913199 1024463872 -1962920128
-8791200787 -19431747397 3919885883 1494941513 -4413499678
833615872 -27157308698 5424944672 1842115127 -4819371473
10628280280 -32849213976 3960920765 413439662 -3059931840
16401687196 -34797735787 2207369543 -1708291199 -649679229
21504579988 -35493908767 3288398984 -2961944201 2195041129
28275480877 -33047320194 2775779622 -6072535890 6802976813
28320637660 -20644080386 -3380832293 -13472807666 11158050662
14842285154 -1735429100 -9404650344 -20630284115 10319445281
-4920496660 8956088176 -9616950415 -22030682667 3985358098
-21428599256 4789956284 -6975025808 -18266179296 -1355705191
-33077959894 -1866051653 -4792317639 -12091817741 -1472826833
-39675820383 -954457619 -1400464868 -5188291102 -252577897
-37540901167 577019436 3620271358 -39640152 -1263436386
-26870133000 -2738803707 6463178186 1300377182 -2517844278
-14437128871 -6568483182 5747318415 279680918 -2332671328
-3825451861 -9189015450 5236271640 3959328 -1367494537
7052401129 -11192247220 5578088586 967585848 495808023
15879876161 -10585432322 2565040767 612676433 3775299189
15122350037 -3498611006 -3386897778 -2475922241 7250984040
4463048004 10164621532 -6612560905 -5378878272 7356817139
-7113667249 20388867093 -4261279361 -4111787188 2028425638
-9972296413 17129477638 1553297761 189261921 -5004705702
-2653197732 3316856761 5025474792 3033796129 -7979769548
5653484273 -9821636317 2634635832 2813977503 -4721869032
6541214321 -11602245815 -1397965374 909728278 1709222576
2647911951 -2178415754 -1890556044 -1081364205 5535829347
-299584611 7650922032 -1453026811 -3007556643 4590875729
-5153660249 11002562049 -3738892758 -5209535795 1578757751
-13940808065 9677678603 -4294235070 -4849641169 -584944831
-18510549104 7281570954 234660752 217868521 -1323048777
-13637649539 5701824406 3936822229 5853965046 -1385294659
-6315997793 4515266533 2947227239 7488464128 -1558331958
-1911766641 3143076607 1978501274 6441155404 -1910436868
2654793961 2332383167 2544153378 5583617453 -3063422954
6080175229 -1505979214 215769404 5010420470 -5400138452
2235463438 -12011198370 -3889944372 4397890918 -5942628465
-5546235865 -20886067679 -2845837589 5964509398 -1843495885
-5618958414 -18253278903 2977555760 10476014909 3733495201
4043843438 -8141713198 5787149971 13878927107 6044555944
12708565661 676642341 2151236526 12408789932 4567345538
11068904624 4020018370 -3446406554 7862803751 1494649186
2631681900 1800166205 -4058344949 5324484608 -528862454
-2125608984 -1500128702 -784954611 6026413892 14054590
-2100973454 -335314212 413604903 6628370036 1879575346
-750089340 5306517211 1256992817 6004825478 2032272664
3129012458 9828975167 2395769401 4736943921 -1276294033
6236404940 5345133676 210434317 2520567225 -6367265788
3940565036 -9022575290 -2023977457 1255018601 -8017576618
1041889743 -20896838396 -422806017 3397238386 -3568992206
2369678513 -19668458028 1436529921 6628953793 2823870638
4462251346 -9979042441 218297619 6320787943 5833410697
2189163940 -1685448001 -2359096241 2936889228 5317680786
-4025937009 3707253267 -3703515797 879866511 3540875239
-11376452079 7359850462 -3422132520 2126743665 679402799
-15351925477 5934638291 -4505450 5594936745 -2905747519
-10248770708 -1047193644 4944795151 8097966308 -4956204195
1168250283 -8595494369 5611248825 7565536569 -4404808566
8656364552 -14294883300 1733271771 5517915913 -1669490803
9339974741 -15156329094 -417439620 3529646799 3026384587
8238096774 -6821273970 -877812682 1245332576 7152006478
4418456250 5894993882 -3299041286 -638139757 7286223763
-3443729706 13025906526 -3772802606 215609988 4263925959
-6482629594 12992829004 1352362757 3899593681 2250239829
1070034371 13513387506 5368535476 6357179070 2882580538
9882440943 19965841239 2555443199 4880321898 2873019936
10362154120 25065026597 -1382346718 1920789675 -853941903
8548167084 19807380188 373845349 -156270615 -5546149329
12058332152 8794470709 2409465302 -2706259291 -6930951757
13734658395 499506471 -1441159932 -5893990011 -5328400968
6348079747 -3878083224 -5249139285 -6628587946 -2886020328
-3180272328 -5727339988 -3689941973 -3887057018 -286155661
-7353208592 -3815580466 -616391994 -557190370 2274079015
-5861978430 2698462060 2079292485 1234007163 2750086061
0 6827524834 3526193592 1723036630 0
0 -21167758206 -1481611434 1667667696 0
-3205362928 -20670664814 -1801097421 3221514478 1245395653
-7203775911 -18840990991 -2063077055 5872218754 2667240592
-10868418076 -14005252777 -1508878184 7321793006 3531810015
-13374200977 -8210332376 -1166102091 7207121145 2234662158
-15626810353 -7208316388 -949465230 6656029102 -452894819
-15389793433 -10018753381 1677655381 8198976810 -2362681323
-8137278172 -13381117653 5369083553 11658344255 -3512961550
3595132157 -18076277553 5774487248 13263858627 -4264967501
13257863735 -23217431397 3983202366 11739938756 -4159765839
21125558274 -27169577121 4476275228 9670261459 -3683685560
30931250744 -31449730608 4836598886 6582588723 -2934504870
35670966444 -35379374031 -1137846000 -963645214 -789692643
24211960940 -34582497011 -10049270914 -10399096968 2433208233
400896786 -29192882775 -12394064308 -13647681518 4640850584
-19364185685 -24094725006 -6849582906 -8310476807 6034125247
-27534257685 -16896012451 -2157514990 -1084600007 7813997207
-30986474168 -4543287600 -1433681817 2938598087 7504338692
-31970329061 4438050528 1086033129 4799712354 3219788698
-25554272475 2821191481 5104827406 4867454142 -1557050971
-14088385909 -3800533107 5905988401 2873830008 -3122850262
-2660252462 -8095977228 5746941342 1210296503 -2113311208
9090199165 -9371619321 5961844253 699378533 -652779733
18770193186 -10291271270 3171025888 -530323044 1116658298
19878751870 -8986657285 -2144772478 -2829254926 4173466061
11078670607 -537500287 -6385411277 -4526596475 6749167467
-2893643320 11641171549 -6968475177 -3806200341 5187012199
-12768659482 16547967860 -2283930271 -599770117 -371696873
-11044382757 9392818324 3677345899 2708990435 -5122065322
-1690752173 -2535125412 4897396151 4184871339 -4690664213
5326536188 -6677270080 1971793187 3955436252 -257137916
6584342817 -383127440 -307644920 2880526849 2478944323
4877662575 5211620342 -1511437186 613667445 836560428
90625938 1960259598 -3360471103 -3310374961 -1144828097
-7314543685 -2674791131 -3553826280 -6290025952 546772859
-11904711380 728546001 -818127063 -5549283255 3622102537
-11504140684 8473758134 697607385 -2631028913 4059067818
-11095211746 12189873012 -360974877 8481094 2510593845
-11835992154 13024374086 109265696 3329345565 1715706789
-10095575689 15706621752 1363168841 8237918645 966068210
-8476171647 15906908023 -155864331 13370700310 -906579007
-10298563321 9398332473 -1159847954 17956007008 -411243073
-9870407072 7662703986 2127186229 23070647656 4963910977
-1751586540 20650908284 5616554859 28575334398 9660665046
9226281091 37556543916 4675005700 31940134214 7900966575
14237162851 44050160552 100872712 31317011446 1860240080
9997563709 39294036102 -3866999587 28038271910 -2761254615
2480643089 31797823408 -2941471635 25301790516 -3439973332
301738693 28277858744 601214001 24399166574 -1969398921
2817698861 28626437475 1518183677 23514955696 -1001825661
5381787175 30512891148 1118544347 20907471435 -2234602932
6656887604 28903608023 -148090646 15810990836 -6294267140
3970426134 17047880122 -2387853359 9877947135 -10237792181
82270712 -510284244 -702415668 7186268446 -8908375145
2851812412 -9019391801 3210319302 7844439274 -2599995894
9359377485 -4148122756 2491119008 7922378233 2565593700
10618737744 3292081072 -1106922266 6047049036 3256824872
6495474889 5705231125 -2531831964 3869138427 2308977449
1109572640 6927620231 -3154315346 1963325198 2294550789
-6904656823 10525539252 -4906109549 707177250 2158166088
-15851130062 14111120144 -3138811650 2161866917 293609782
-16165239375 12998686179 2971809855 5476811882 -2755058916
-6404634531 6462908869 5868824095 7037578500 -4570206838
3764182541 -1072006461 4205952389 7024319374 -3582800219
11133103166 -4352830564 3602268779 6360921053 -523781181
17196887465 -2240787732 1824404288 2691660750 2451326715
15497687940 2257367019 -3917573464 -3097536097 4367451191
4262736183 7981078207 -6120688414 -5195711528 5640035426
-2927588326 15748649886 -190932781 -1431080033 5796488303
2836485191 23001017821 4892442020 2599269413 3981608022
9815106485 26693000105 815695546 1599642715 584252111
4726727782 25723203776 -4978759967 -1196257848 -3598551075
-3407529136 18934970931 -1801100516 -713014833 -7602699822
-688609292 6513049159 3768398062 530221135 -9517519664
6083415898 -6972639531 1944575650 -911422171 -7579837791
5390047967 -14102946838 -2152162710 -2526060969 -2514779010
691062536 -12167041992 -1913922272 -1682713769 2496987615
-1297706167 -4659784871 -260879175 134997755 5070538733
-1007354221 4548699293 415290773 915791356 4146876432
0 9139141206 612956180 957390664 0
0 -8287657704 867689084 9796253384 0
1232588957 -4730804925 272342415 10999053741 2780365684
535612027 561415159 -1010799280 11595242283 3379336368
-3204137959 4092719564 -2832869201 9218776022 3084866115
-10329148771 7313126262 -4033939486 7209574234 2465290444
-16826795482 9004953973 -1953505610 8694039478 1825894595
-16433678436 11412702907 2417841895 12352871763 1228695971
-8647023962 14380891678 4865958422 14815578283 -1133901203
493338415 11220781227 3977037915 14272313853 -4965679009
6521834844 2049985418 2172725339 11829709969 -7167630490
10439786149 -5810823248 2149547728 10416624586 -7583265001
15640633904 -13134088808 2921828161 10712359429 -8493330560
19861044769 -25617918331 682756479 9937478786 -8215090605
16292303901 -37866000440 -4373669084 6897363767 -2965448393
4395599682 -37164217462 -6618338163 5820469905 5725317662
-5773874504 -22331954141 -3022453800 9690137999 11843924952
