# v_p0  v_p1  v_p2
42.990794 -0.522628 0.097345
31.303864 -1.301964 1.935730
29.885025 -4.181964 2.327208
33.752714 -7.064548 3.314022
30.549568 -4.114544 3.145023
41.609318 -15.275752 3.267530
41.818741 -16.058144 3.299236
45.650839 -14.598308 2.845290
33.840228 -13.213556 4.486021
40.438173 -12.353728 4.906528
52.650411 -13.077024 2.680092
67.129363 -21.474440 1.285902
66.313027 -18.931384 2.014635
59.098702 -17.901648 2.899924
95.170202 -18.778380 -3.522952
112.675989 -8.339124 -4.659965
108.795031 -12.473872 -4.830294
104.426724 -10.323280 -4.137679
104.475034 -10.750100 -5.022129
100.672190 -9.880428 -4.246981
92.936713 -13.905044 -2.918567
100.145876 -14.373612 -3.498148
103.616461 -12.622924 -3.580981
80.877107 -19.454292 -1.357295
90.643423 -15.470760 -1.923259
97.354205 -16.152860 -2.828602
94.747795 -12.627644 -2.292092
86.695046 -11.745268 -1.305963
85.129103 -11.797928 -1.903023
86.022036 -10.440328 -2.224238
88.096770 -4.916444 -1.124498
88.311833 -4.855604 -1.347473
86.468392 -2.209712 -0.216877
93.854414 -2.093540 -1.167152
100.799350 -2.324640 -2.182108
97.872967 -2.494200 -1.599639
93.080926 -4.956080 -0.981139
90.842277 -6.079856 -0.521428
86.679871 -4.000604 0.094662
84.970886 -3.171776 0.380331
86.712664 -2.962408 0.499889
88.296415 -2.921200 0.379110
93.167120 -4.040088 -0.041278
90.883205 -4.620568 0.357365
91.353284 -4.281188 0.897426
94.610530 -5.196392 0.860183
97.130717 -6.748604 1.143351
98.860555 -9.201756 1.947606
97.214221 -8.714920 2.220239
96.325893 -7.596708 1.895334
94.174233 -5.279096 2.905749
93.909236 -3.914828 2.095922
92.507217 -2.954868 2.897352
94.281988 -3.051188 2.749607
97.780438 -4.028404 1.792461
99.010579 -4.569448 0.636140
100.440134 -4.920956 -1.280544
94.478480 -10.401384 -2.157727
81.642418 -7.089500 1.488051
81.641979 -2.748012 3.391565
74.189149 -14.938996 1.011882
140.545299 6.008364 -4.584396
67.868163 -5.237548 2.887040
56.079103 -5.015100 0.127412
52.236481 -12.363960 1.605924
45.271138 -6.105632 1.717434
40.747650 2.792428 1.276983
76.265416 3.965044 -3.922559
55.376839 3.698040 -1.662714
93.265021 0.936192 -5.122616
47.177727 2.402984 -1.320675
40.950044 -4.470476 2.132377
33.897391 1.560044 1.415581
24.654930 -1.623324 5.086891
41.507280 -8.661400 3.493874
36.316695 -2.008636 0.069788
35.946986 -1.365984 0.162813
37.104917 -0.358048 0.706034
43.220546 -1.080188 -1.704808
32.324106 -2.550176 -0.081418
44.357766 -1.531044 -0.895607
33.944705 1.668488 0.916919
29.617697 -0.304704 1.508277
30.912891 -0.858724 2.852165
31.213215 1.659028 2.357073
30.938843 -9.253316 2.622207
28.953614 -9.252332 3.402695
34.709084 -9.236980 2.456854
27.137049 -4.992308 3.505755
34.734989 -2.894760 4.120388
42.703821 -7.816176 2.487877
41.578136 -15.392348 4.251926
47.284347 -13.076044 3.282419
41.921341 -10.208320 4.205980
63.650422 -21.171332 1.280106
97.572677 -17.371988 -3.719846
84.546479 -19.161728 -1.322867
84.243213 -16.184000 -1.254627
82.303132 -18.398380 -1.858923
80.618936 -16.110804 -1.308084
70.613201 -17.078080 -0.074460
77.216334 -19.258444 -0.948380
84.015323 -18.581464 -1.909920
52.209484 -17.854384 2.810394
67.975144 -16.616108 0.837233
73.160837 -19.319300 -0.137864
77.549343 -16.255824 -1.137138
70.090841 -12.692848 0.523501
67.238588 -13.888296 0.202799
70.126917 -13.639260 -0.612729
82.806362 -7.727968 -1.547882
83.278108 -8.235296 -1.972227
85.435169 -3.120004 -0.896414
91.220466 -4.653804 -1.477960
96.388951 -6.845328 -2.255945
94.060178 -5.946392 -1.768213
88.037598 -7.214280 -1.411342
85.167507 -7.357380 -0.951492
83.192168 -3.823356 -0.083017
82.605277 -2.522640 0.176766
83.978689 -1.867860 0.629263
86.404123 -2.444652 0.048135
88.740244 -3.867608 0.152525
86.006683 -3.420424 0.708340
87.944158 -2.207908 0.962525
87.793953 -2.149000 2.163358
88.188342 -2.612632 2.910089
88.854237 -3.599292 3.442548
90.231114 -3.649412 2.553548
91.470167 -4.088400 1.502930
90.540092 1.303212 3.601846
92.900906 0.022000 1.717330
91.955741 3.163568 3.162953
94.795599 2.388340 2.407796
99.385247 -2.004740 -0.122406
94.316945 -3.014920 1.028053
93.727658 -7.737348 -1.116955
73.135956 -11.092036 2.254523
72.794949 -2.005460 3.271123
82.582880 5.395200 3.540322
52.693034 -8.428072 5.088471
150.437532 -8.413720 -9.191118
67.702798 0.258124 1.923564
50.727956 -4.985348 0.279737
38.386450 -6.980676 3.342308
43.045674 -4.055680 0.543844
47.970723 3.796664 -0.359284
76.420756 -4.679012 -4.129781
55.041168 1.270008 -0.494719
86.767423 -9.529500 -4.207588
47.572022 -0.300728 -1.047907
38.725197 0.019552 2.135848
36.164153 4.898640 1.809169
33.901315 6.115696 2.180553
38.174393 -2.361040 2.593738
32.261067 -0.550724 1.228088
34.325219 -0.751484 0.402199
37.713500 1.084956 0.611317
39.376238 -4.174916 -1.188605
29.327023 -2.430584 0.134293
41.135992 -3.064784 -0.507226
39.461847 1.930692 -0.626944
33.631544 1.320428 0.049402
35.556934 3.539852 1.473879
40.943270 3.619516 -0.590117
25.955512 -5.036248 1.727390
23.754417 -2.913328 3.033907
28.374174 -4.751240 2.184253
28.762091 0.182112 1.826397
42.038333 2.222428 0.941673
37.600819 -3.191124 2.319058
31.597730 -7.131516 3.727692
39.622927 -7.617396 2.175631
39.183290 -3.366868 2.529646
39.082087 -15.314376 3.922506
68.520348 -20.756312 0.438542
56.126304 -17.164804 2.946238
60.082883 -14.763824 2.360610
51.941963 -16.508568 3.509220
54.641984 -13.859324 3.261422
48.729192 -14.418336 2.483014
49.672419 -17.146800 2.940239
56.321781 -18.638044 1.872508
35.447518 -10.548380 3.886982
48.894064 -12.843140 2.650752
48.515990 -16.595888 2.651819
55.532830 -16.225288 1.269077
54.817296 -9.761860 2.204534
47.714354 -10.239088 3.301356
49.895033 -11.747476 2.521224
70.717849 -9.725804 -0.148522
71.310424 -11.606112 -1.116715
83.446880 -6.042616 -1.966205
86.388236 -8.244052 -2.147076
86.536432 -10.955896 -1.855891
85.392200 -9.063696 -1.284892
79.990969 -10.502896 -1.742283
78.065626 -10.042184 -1.608494
81.517132 -5.046028 -1.227775
82.464691 -3.124848 -0.936999
83.343894 -0.800988 0.333049
86.060251 -3.268668 -0.998811
86.897316 -4.266264 -0.772764
86.103254 -3.083520 -0.684985
90.494427 -1.909100 -0.955306
88.361185 2.254804 1.940323
89.441678 3.203872 2.502486
91.688422 2.308104 1.989070
93.869539 -0.579084 0.157709
87.889526 -1.136516 1.904163
95.660569 8.340176 3.464028
96.381162 2.435992 0.773043
101.534634 8.189676 1.527791
103.912973 5.125588 0.173989
101.149683 -4.726524 -2.250677
89.017948 0.418288 2.679283
78.922379 -7.261336 1.913512
53.656834 -0.494792 7.928166
74.993308 4.144096 2.800926
106.079172 5.665528 -3.917040
52.669223 1.149344 3.588120
126.664880 -24.980172 -6.240985
76.657798 0.449860 -1.644852
43.879827 -3.234720 1.419938
37.149464 -1.238468 2.158919
38.293392 -2.711588 1.113613
54.657661 1.319648 -2.073872
61.025201 -9.795876 -0.733101
54.365236 1.504592 0.362676
65.107242 -13.449516 0.028018
43.107401 -0.788788 0.577647
44.221559 2.787664 0.430723
46.098699 7.309312 0.216970
49.898576 6.112532 -1.924019
42.470990 0.715164 0.471485
33.150765 1.988868 1.161447
32.838368 0.464376 0.965466
39.550104 2.052516 0.502510
29.493935 -4.458784 1.131706
26.161820 -1.833576 0.571445
35.896258 -3.194428 0.370781
41.040907 0.172384 -0.842825
38.096946 -0.255048 -1.590759
44.979724 4.342424 -0.816431
48.391500 -0.306160 -3.003341
22.890588 -1.853092 1.562761
25.398071 2.554860 2.267724
25.748992 -0.298180 2.223782
32.680956 2.779120 0.805464
48.828006 1.709708 -1.069744
37.187212 1.392348 2.108784
31.483347 -1.403172 1.999810
34.886865 -3.904188 1.744278
41.320968 -0.068908 0.919122
29.250144 -8.038336 3.170113
43.280747 -16.717272 3.151988
41.768833 -10.429808 3.189583
47.463963 -9.289240 2.616712
37.843423 -7.817280 4.321698
44.335788 -6.479808 3.327958
36.608285 -8.929936 2.676097
33.725490 -9.648264 4.007546
36.302383 -12.577516 3.715064
32.042311 -4.430564 2.194755
39.599223 -7.700496 2.251027
33.578457 -10.376644 3.264439
37.467302 -11.715380 2.977537
48.564527 -5.621332 1.610726
41.957341 -3.366256 2.868851
39.193948 -5.247856 3.439496
57.482688 -8.000804 1.667998
54.688663 -11.782816 0.935173
73.429919 -9.456620 -1.017249
75.098134 -12.399100 -1.735216
71.352450 -13.656528 -0.651084
73.200511 -10.722976 -0.324429
64.457437 -12.709804 -0.104787
63.379593 -12.187992 -0.119764
75.988389 -8.196708 -1.676313
80.631578 -6.320596 -2.134554
85.864558 -1.418408 -1.177725
84.173648 -6.579608 -2.258195
84.688792 -7.381292 -2.272046
86.785444 -6.862736 -3.031770
92.108618 -6.385948 -3.348038
98.674746 3.457928 -1.166294
102.742746 4.808908 -1.368130
104.616502 2.095976 -2.475770
99.946897 -3.811128 -3.281292
84.529230 4.736020 4.027756
110.830605 13.895416 1.755324
100.922494 3.195280 0.041512
120.276625 7.038064 -3.110901
112.822983 3.181360 -1.811191
90.658352 -8.165992 -0.574632
91.461100 6.718936 3.130604
72.385810 -1.695116 2.760215
67.037034 14.277176 5.223879
84.601617 8.577892 1.434178
113.224313 -7.121064 -7.182851
66.111067 3.543684 -1.022997
80.312374 -29.553148 1.704560
75.505904 -3.816412 -1.873300
42.321091 -0.248128 1.338091
41.445843 1.157384 0.346304
34.522002 0.781700 2.268421
54.548570 -3.518152 -2.485879
43.471574 -7.423732 2.988934
58.095240 1.324056 -0.596555
48.942270 -11.482832 1.567184
42.259467 1.111704 0.997578
50.985387 1.574844 -1.471348
58.226955 5.090868 -2.248206
55.103960 0.949184 -2.637187
45.839520 0.186880 -0.748554
37.139019 3.757748 0.699049
31.793037 3.597336 2.237177
39.476933 4.107184 1.805862
21.352150 0.475472 3.689208
22.246873 0.514572 1.922588
30.633647 -1.288848 1.629795
36.267102 0.351748 1.252993
35.615673 -3.565372 -1.348439
52.003410 0.646712 -2.699352
42.483603 -5.566888 -1.767053
22.561826 1.335140 1.580375
34.614305 5.022004 0.000767
28.576836 3.752328 1.758356
38.148482 3.426412 -0.189855
48.574296 -0.180944 -0.658990
44.523279 3.924784 0.154833
35.525794 0.742912 0.177196
33.464495 -0.611116 1.392267
44.230128 0.659944 -0.174429
25.336775 -2.532220 2.600135
29.794719 -10.189712 3.174852
38.206133 -6.073384 1.248127
43.505553 -5.582192 1.179244
40.375079 -2.207432 1.194465
46.314319 -2.667096 0.611232
32.914597 -4.902136 1.339634
31.704687 -3.351860 2.150031
29.071366 -5.792848 2.911558
31.251399 -1.187972 1.350210
36.528599 -4.491468 0.996581
27.829616 -4.593420 2.545609
29.964218 -6.063224 2.404282
47.781499 -4.161744 -0.097082
48.181059 -1.115364 -0.647150
42.154794 -0.528828 1.010982
52.350080 -4.847568 1.135842
42.064152 -8.659700 1.942942
57.047359 -8.537992 2.052728
56.270477 -13.637016 0.689695
52.903337 -12.818388 1.520426
60.474161 -10.371412 0.586176
46.887532 -10.233400 2.432329
46.099122 -9.645104 2.524859
62.701492 -10.113288 0.043117
69.704956 -9.860180 -0.949352
86.273409 -5.559048 -2.791765
73.942023 -10.842716 -1.620182
73.576336 -11.717052 -1.618853
75.564254 -13.026832 -2.496074
80.402979 -12.817444 -2.470568
108.221403 -2.958512 -5.028785
114.464247 -2.685960 -5.798840
109.945561 -6.601208 -5.627515
92.589394 -11.104772 -3.321036
98.321024 11.645544 1.677147
136.920370 12.709044 -3.576747
107.180806 2.083652 -1.475068
132.170225 -3.975160 -7.418304
113.179642 -0.266884 -1.370340
77.309612 -6.366296 1.942375
110.273598 9.200908 -1.393058
83.177696 -0.631096 -2.201239
105.421164 14.973916 -4.651290
103.946372 7.341632 -3.305214
84.702242 -15.105164 0.039712
71.095397 -0.543328 -2.481819
43.526981 -20.464528 6.617858
65.052334 -4.982832 0.632841
44.935459 1.612360 0.535275
44.310818 0.928308 -0.412999
38.937713 5.077912 1.646102
44.108576 -6.611080 -0.248880
36.500927 0.459308 4.439619
58.459205 -0.081636 -0.494321
37.309308 -7.582580 2.451693
47.138318 1.834608 -0.415873
50.280941 -1.450416 -1.162483
59.766684 0.610284 -1.703898
49.113854 -2.163948 -0.405554
42.756297 -0.374284 0.494919
41.577293 5.079512 0.680696
38.644514 8.115156 1.812594
44.749793 8.604036 2.241652
25.573768 8.407796 3.776070
23.402729 5.333276 2.649638
29.320260 3.040556 2.537696
34.087449 5.046592 3.274757
26.106939 -4.035836 1.024904
48.158008 -4.431968 -1.887029
29.501179 -6.074120 1.211256
27.092276 3.896144 0.782256
42.752203 2.973748 -1.721577
35.372128 6.543288 1.065788
42.250839 2.428912 -0.678436
46.699793 -0.807460 -0.086788
52.573090 1.884404 -1.986220
37.746975 0.103736 -0.578653
36.666353 1.001260 0.137276
45.757748 -0.348404 -0.751267
25.183572 2.773084 2.705204
24.616925 -4.795032 2.214277
34.481342 -4.495628 0.597343
39.614879 -3.782920 0.845739
42.348294 -1.990804 -0.500343
45.172255 -2.461548 0.014905
30.721188 -3.185084 0.566444
33.570310 -0.959720 0.471187
28.153446 -1.169036 1.841521
31.791658 1.450704 1.168847
33.693206 -3.084872 0.599836
26.664085 -0.017280 2.069254
29.063021 -2.795308 0.937034
44.486556 -5.154180 -0.666436
48.389322 -4.188540 -1.839004
46.520087 -0.991748 -1.121629
50.793045 -3.900484 -0.028127
35.219432 -4.707624 2.017105
48.126972 -2.519524 3.458570
38.580378 -9.595308 3.218173
39.948739 -8.509792 2.477071
50.448482 -8.966956 0.739266
39.243948 -4.869232 2.475275
39.440152 -4.171784 2.423720
48.586798 -7.692384 2.210505
52.771153 -8.580448 2.256923
74.887251 -10.296504 -1.351968
55.970442 -11.389400 1.232071
55.197393 -12.358132 1.016882
52.776917 -14.388928 1.277270
58.365271 -14.229692 1.068377
98.485930 -13.198192 -4.337397
103.638860 -14.286568 -4.827606
92.688857 -16.153816 -3.186569
70.968420 -14.241976 0.395355
128.151315 6.735032 -6.900057
157.143178 -0.818208 -9.505401
114.159637 -4.002920 -4.769783
116.076556 -17.669040 -5.222472
113.013465 -3.049376 -1.998407
76.936327 -3.769516 -0.003714
129.784823 -0.047996 -7.599204
84.470133 -8.554184 -4.640758
122.153224 0.257660 -8.450661
114.854514 -4.003680 -7.139948
61.141391 -8.810456 4.861661
66.195455 -4.599736 -1.522431
31.020426 -7.243372 6.069572
61.422990 -3.321976 0.415932
48.166405 2.009944 -0.058173
45.150103 -0.062652 -0.590733
51.046478 5.688928 -1.153165
32.451629 -4.234636 2.340823
47.871786 6.774024 1.214181
57.476886 -0.525020 -0.216818
32.590146 -2.520888 2.317746
50.176445 -0.194236 -1.334255
44.625947 -2.043988 0.459788
53.962012 -0.249592 0.780515
45.110936 -1.672764 0.462327
39.343530 2.602320 2.369757
49.086055 5.876848 -0.167626
55.565168 8.490800 -1.767799
63.280903 9.843460 -1.630082
44.340713 12.976392 0.416675
35.517159 9.044968 0.599790
37.597541 7.162668 1.215006
43.663950 11.491388 2.724142
19.860651 0.081188 2.804028
35.916609 -5.121264 1.218165
21.847689 -1.762348 2.771580
35.318025 3.691820 -1.059645
42.188171 0.197700 -0.825483
45.275568 7.659136 -0.107889
43.543471 1.274392 -0.450890
45.697692 -0.892544 -0.024329
52.025896 -2.251412 -1.836411
35.369052 -0.203860 0.388404
38.524379 0.569068 -0.308248
43.978557 -1.605012 -0.416373
33.129156 7.276204 1.472843
24.350641 -1.565492 0.999636
29.956032 -2.983048 0.917681
36.295474 -1.824580 1.053924
38.316933 -2.397288 0.254424
41.551551 -1.702888 0.649224
28.085892 -2.049788 0.566715
34.220467 -0.695136 -0.152606
30.232246 1.770424 1.096274
37.719280 2.376116 -0.506951
29.531823 -1.176612 1.440020
30.195172 3.447700 1.309061
28.143324 -1.620008 0.399153
37.193098 -5.840556 0.080242
39.016391 -6.291564 -0.126211
43.363601 -3.090740 -0.665683
45.892399 -3.791572 0.406172
31.984552 -0.508932 2.273705
54.131490 2.311084 0.919998
31.122072 -2.226284 3.862952
35.822326 -4.397608 1.511240
41.650636 -7.342560 1.010881
39.924252 -1.632388 0.843621
41.613748 -1.429676 0.362935
43.339677 -2.938256 2.183313
44.834064 -2.537256 3.245601
56.388554 -9.326504 2.255064
42.357082 -6.644640 3.143594
41.981290 -8.804176 2.117069
36.155522 -9.242184 3.282427
42.494489 -10.019124 2.637365
71.130512 -16.936120 0.770701
74.247113 -18.609668 0.552820
64.793829 -17.693188 1.377678
52.483224 -10.383216 2.967734
132.566329 -11.520864 -9.724495
141.630690 -19.016044 -7.174057
105.227960 -14.600712 -4.912968
81.021843 -21.620940 1.185854
113.410360 -9.918536 -4.845426
78.208060 -6.930640 -2.746569
121.218206 -16.384112 -7.447788
62.741640 -14.061640 -0.312585
103.461839 -11.930864 -3.124174
94.780131 -14.851996 -2.723358
64.084415 -1.818936 1.445362
58.131538 -6.507124 -0.479504
36.849828 1.388604 2.426079
62.627283 -4.737976 -1.751530
51.416286 1.321664 -0.724773
44.452308 -1.221180 -0.565428
58.562421 1.326692 -2.821592
32.347093 0.185420 1.547721
65.035983 3.992324 -3.683864
60.444799 -2.565292 -2.090323
37.159289 -0.143204 -0.144378
46.473868 -1.983292 -0.249356
43.803885 -1.046120 0.162287
53.787156 2.229932 1.269237
46.135868 -1.804528 -0.679713
45.243870 7.394220 1.987872
58.738057 3.520300 -2.225113
66.589449 1.977812 -4.169443
78.910053 2.006056 -5.657105
64.097574 9.997584 -3.022112
51.453979 6.785816 -2.732279
50.827409 6.941856 -1.355762
65.742433 13.345524 -1.299810
23.817062 5.449572 2.308987
29.824323 -0.910772 2.505287
24.061911 3.407248 2.199610
38.452982 0.778512 -1.428002
38.706221 0.134212 0.693885
56.873431 5.474356 -2.196379
44.536606 0.444232 -0.499752
45.473394 -1.151172 -0.352019
45.189999 -4.446320 -0.382563
34.362819 1.425528 1.060615
36.974609 0.806816 0.620584
40.650251 -1.764240 0.269163
47.372143 7.492460 -1.378676
25.146335 -0.448708 0.244549
27.562831 -0.916164 1.097147
36.373314 -0.003020 0.637864
34.731418 -0.934968 1.044230
40.714804 -0.368992 0.565333
27.273897 -1.137440 0.242744
34.645651 -1.540208 -0.797903
34.954219 3.062548 0.128109
42.057685 -0.315116 -1.878707
28.493975 2.581780 2.156458
36.381967 5.174632 0.522380
26.709159 -0.712340 0.505361
29.741702 -4.675520 0.991049
30.229780 -4.965588 1.188080
37.581098 -3.138008 0.438349
40.509833 -1.862240 1.461319
34.328634 3.928444 1.999273
63.561050 0.559068 -2.404187
36.267803 4.010080 2.087771
34.651325 -2.446904 0.572823
34.123378 -4.647764 1.644170
39.575216 -0.496660 0.541424
40.833107 -1.353032 0.108576
46.105091 -0.331852 0.354355
49.772473 2.011796 1.086219
49.223825 -3.811552 2.504618
41.269568 -1.138428 1.980918
37.352210 -5.492512 1.077872
32.838453 -3.773520 1.964537
36.448976 -5.393292 1.953607
49.939676 -11.836740 3.605465
51.857252 -14.242456 3.044121
46.532532 -13.189384 2.563344
46.704325 -4.847852 2.214495
97.207739 -24.530176 -2.521500
98.065905 -24.346540 1.924701
74.691548 -19.224212 0.750289
55.790730 -15.699568 3.935460
95.813323 -19.246140 -3.582596
65.748295 -11.705840 -1.440660
83.026559 -24.304308 -0.030131
41.187171 -10.153932 3.616632
80.781950 -12.985092 1.123637
